ID|SAMPLETIME|READINGINTEGER|READINGTHOUSANDTH|DELTAINTEGER|DELTATHOUSANDTH
2|2019-12-10 07:08:04|11518|0|0|0
2|2019-12-10 09:08:04|11518|0|0|0
2|2019-12-10 02:08:02|11518|0|5|0
2|2019-12-10 23:08:04|11553|0|5|0
2|2019-12-10 08:08:04|11518|0|0|0
2|2019-12-10 18:07:59|11548|0|0|0
2|2019-12-11 05:08:01|11553|0|0|0
2|2019-12-11 06:08:02|11553|0|0|0
2|2019-12-11 23:08:01|11585|0|1|0
2|2019-12-11 17:07:57|11575|0|6|0
2|2019-12-11 08:08:02|11553|0|0|0
2|2019-12-11 11:08:00|11558|0|5|0
2|2019-12-11 07:08:02|11553|0|0|0
2|2019-12-11 12:08:00|11558|0|0|0
2|2019-12-11 03:08:01|11553|0|0|0
2|2019-12-11 02:08:01|11553|0|0|0
2|2019-12-11 09:08:02|11553|0|0|0
2|2019-12-11 14:07:57|11564|0|6|0
2|2019-12-11 20:07:57|11580|0|0|0
2|2019-12-11 18:07:57|11575|0|0|0
2|2019-12-11 01:08:04|11553|0|0|0
2|2019-12-11 21:07:57|11584|0|4|0
2|2019-12-11 04:08:01|11553|0|0|0
2|2019-12-11 10:08:00|11553|0|0|0
2|2019-12-11 16:07:57|11569|0|5|0
2|2019-12-11 00:08:04|11553|0|0|0
2|2019-12-11 19:07:57|11580|0|5|0
2|2019-12-11 15:07:57|11564|0|0|0
2|2019-12-11 22:08:01|11584|0|0|0
2|2019-12-12 10:00:00|11596|0|2|0
2|2019-12-12 09:07:57|11594|0|0|0
2|2019-12-12 20:07:54|11614|0|0|0
2|2019-12-12 22:07:55|11614|0|0|0
2|2019-12-12 06:07:57|11594|0|0|0
2|2019-12-12 19:07:54|11614|0|0|0
2|2019-12-12 07:07:57|11594|0|0|0
2|2019-12-12 03:07:56|11594|0|0|0
2|2019-12-12 01:08:01|11589|0|0|0
2|2019-12-12 12:00:00|11600|0|2|0
2|2019-12-12 18:07:54|11614|0|4|0
2|2019-12-12 15:07:56|11609|0|5|0
2|2019-12-12 17:07:56|11610|0|0|0
2|2019-12-12 16:07:56|11610|0|1|0
2|2019-12-12 23:07:55|11614|0|0|0
2|2019-12-12 13:00:00|11602|0|2|0
2|2019-12-12 05:07:56|11594|0|0|0
2|2019-12-12 21:07:54|11614|0|0|0
2|2019-12-12 14:07:56|11604|0|2|0
2|2019-12-12 00:08:01|11589|0|4|0
2|2019-12-12 08:07:57|11594|0|0|0
2|2019-12-12 02:07:56|11594|0|5|0
2|2019-12-12 11:00:00|11598|0|2|0
2|2019-12-13 11:07:50|11626|0|0|0
2|2019-12-13 13:07:50|11631|0|0|0
2|2019-12-13 19:07:51|11647|0|0|0
2|2019-12-13 01:07:55|11616|0|2|0
2|2019-12-13 14:07:53|11638|0|7|0
2|2019-12-13 16:07:53|11642|0|4|0
2|2019-12-13 20:07:51|11647|0|0|0
2|2019-12-13 23:07:51|11647|0|0|0
2|2019-12-13 03:07:52|11620|0|0|0
2|2019-12-13 08:07:53|11625|0|5|0
2|2019-12-13 04:07:52|11620|0|0|0
2|2019-12-13 06:07:53|11620|0|0|0
2|2019-12-13 22:07:51|11647|0|0|0
2|2019-12-13 00:07:55|11614|0|0|0
2|2019-12-13 21:07:51|11647|0|0|0
2|2019-12-13 05:07:52|11620|0|0|0
2|2019-12-13 02:07:52|11620|0|4|0
2|2019-12-13 15:07:53|11638|0|0|0
2|2019-12-13 09:07:53|11626|0|1|0
2|2019-12-13 18:07:51|11647|0|5|0
2|2019-12-13 12:07:50|11631|0|5|0
2|2019-12-13 10:07:50|11626|0|0|0
2|2019-12-13 07:07:53|11620|0|0|0
2|2019-12-13 17:07:53|11642|0|0|0
2|2019-12-14 23:07:47|11678|0|1|0
2|2019-12-14 14:07:48|11662|0|0|0
2|2019-12-14 07:07:49|11652|0|0|0
2|2019-12-14 11:07:48|11657|0|0|0
2|2019-12-14 16:07:48|11662|0|0|0
2|2019-12-14 15:07:48|11662|0|0|0
2|2019-12-14 21:07:47|11677|0|0|0
2|2019-12-14 03:07:48|11652|0|0|0
2|2019-12-14 20:07:47|11677|0|4|0
2|2019-12-14 00:07:51|11647|0|0|0
2|2019-12-14 12:07:48|11657|0|0|0
2|2019-12-14 04:07:48|11652|0|0|0
2|2019-12-14 08:07:49|11652|0|0|0
2|2019-12-14 17:07:48|11667|0|5|0
2|2019-12-14 09:07:49|11652|0|0|0
2|2019-12-14 18:07:47|11673|0|6|0
2|2019-12-14 02:07:48|11652|0|0|0
2|2019-12-14 01:07:51|11652|0|5|0
2|2019-12-14 05:07:48|11652|0|0|0
2|2019-12-14 10:07:48|11657|0|5|0
2|2019-12-14 06:07:49|11652|0|0|0
2|2019-12-14 19:07:47|11673|0|0|0
2|2019-12-14 13:07:48|11662|0|5|0
2|2019-12-14 22:07:47|11677|0|0|0
2|2019-12-15 11:07:44|11689|0|0|0
2|2019-12-15 10:07:44|11689|0|11|0
2|2019-12-15 22:07:44|11710|0|5|0
2|2019-12-15 16:07:45|11700|0|5|0
2|2019-12-15 23:07:44|11710|0|0|0
2|2019-12-15 06:07:46|11678|0|0|0
2|2019-12-15 18:07:42|11705|0|0|0
2|2019-12-15 01:07:47|11678|0|0|0
2|2019-12-15 19:07:42|11705|0|0|0
2|2019-12-15 21:07:42|11705|0|0|0
2|2019-12-15 15:07:45|11695|0|0|0
2|2019-12-15 08:07:46|11678|0|0|0
2|2019-12-15 12:07:44|11690|0|1|0
2|2019-12-15 03:07:45|11678|0|0|0
2|2019-12-15 05:07:45|11678|0|0|0
2|2019-12-15 17:07:45|11705|0|5|0
2|2019-12-15 13:07:44|11690|0|0|0
2|2019-12-15 20:07:42|11705|0|0|0
2|2019-12-15 02:07:45|11678|0|0|0
2|2019-12-15 00:07:47|11678|0|0|0
2|2019-12-15 07:07:46|11678|0|0|0
2|2019-12-15 04:07:45|11678|0|0|0
2|2019-12-15 09:07:46|11678|0|0|0
2|2019-12-15 14:07:45|11695|0|5|0
2|2019-12-16 07:07:43|11720|0|0|0
2|2019-12-16 16:07:41|11749|0|10|0
2|2019-12-16 00:07:44|11710|0|0|0
2|2019-12-16 18:07:40|11754|0|4|0
2|2019-12-16 09:07:43|11725|0|5|0
2|2019-12-16 22:07:41|11754|0|0|0
2|2019-12-16 03:07:43|11715|0|0|0
2|2019-12-16 11:07:41|11732|0|7|0
2|2019-12-16 08:07:43|11720|0|0|0
2|2019-12-16 04:07:43|11720|0|5|0
2|2019-12-16 01:07:44|11715|0|5|0
2|2019-12-16 17:07:41|11750|0|1|0
2|2019-12-16 05:07:43|11720|0|0|0
2|2019-12-16 23:07:41|11759|0|5|0
2|2019-12-16 14:07:41|11739|0|0|0
2|2019-12-16 13:07:41|11739|0|7|0
2|2019-12-16 06:07:43|11720|0|0|0
2|2019-12-16 21:07:40|11754|0|0|0
2|2019-12-16 20:07:40|11754|0|0|0
2|2019-12-16 02:07:43|11715|0|0|0
2|2019-12-16 10:07:41|11725|0|0|0
2|2019-12-16 15:07:41|11739|0|0|0
2|2019-12-16 12:07:41|11732|0|0|0
2|2019-12-17 09:07:39|11764|0|0|0
2|2019-12-17 22:07:37|11793|0|0|0
2|2019-12-17 12:07:40|11770|0|0|0
2|2019-12-17 08:07:39|11764|0|0|0
2|2019-12-17 00:07:41|11759|0|0|0
2|2019-12-17 07:07:39|11764|0|0|0
2|2019-12-17 16:07:38|11786|0|0|0
2|2019-12-17 03:07:39|11764|0|0|0
2|2019-12-17 13:07:40|11781|0|11|0
2|2019-12-17 02:07:39|11764|0|0|0
2|2019-12-17 23:07:37|11797|0|4|0
2|2019-12-17 17:07:38|11786|0|0|0
2|2019-12-17 14:07:38|11781|0|0|0
2|2019-12-17 01:07:41|11764|0|5|0
2|2019-12-17 05:07:39|11764|0|0|0
2|2019-12-17 11:07:40|11770|0|0|0
2|2019-12-17 19:07:35|11793|0|7|0
2|2019-12-17 21:07:35|11793|0|0|0
2|2019-12-17 10:07:40|11770|0|6|0
2|2019-12-17 04:07:39|11764|0|0|0
2|2019-12-17 18:07:35|11786|0|0|0
2|2019-12-17 06:07:39|11764|0|0|0
2|2019-12-17 20:07:35|11793|0|0|0
2|2019-12-17 15:07:38|11786|0|5|0
2|2019-12-18 00:07:37|11797|0|0|0
2|2019-12-18 02:07:36|11802|0|5|0
2|2019-12-18 05:07:36|11802|0|0|0
2|2019-12-18 03:07:36|11802|0|0|0
2|2019-12-18 21:07:33|11809|0|1|0
2|2019-12-18 12:07:33|11802|0|0|0
2|2019-12-18 22:07:34|11809|0|0|0
2|2019-12-18 18:07:33|11802|0|0|0
2|2019-12-18 09:07:36|11802|0|0|0
2|2019-12-18 15:07:34|11802|0|0|0
2|2019-12-18 17:07:34|11802|0|0|0
2|2019-12-18 07:07:36|11802|0|0|0
2|2019-12-18 20:07:33|11808|0|6|0
2|2019-12-18 08:07:36|11802|0|0|0
2|2019-12-18 01:07:37|11797|0|0|0
2|2019-12-18 11:07:33|11802|0|0|0
2|2019-12-18 19:07:33|11802|0|0|0
2|2019-12-18 14:07:34|11802|0|0|0
2|2019-12-18 13:07:33|11802|0|0|0
2|2019-12-18 23:07:34|11809|0|0|0
2|2019-12-18 06:07:36|11802|0|0|0
2|2019-12-18 16:07:34|11802|0|0|0
2|2019-12-18 10:07:33|11802|0|0|0
2|2019-12-18 04:07:36|11802|0|0|0
2|2019-12-19 09:00:00|11814|6|1|4
2|2019-12-19 05:07:31|11809|0|0|0
2|2019-12-19 07:00:00|11811|8|1|4
2|2019-02-28 10:24:48|8023|0|0|0
2|2019-02-28 13:24:48|8023|0|0|0
2|2019-02-28 12:24:48|8023|0|0|0
2|2019-02-28 09:24:50|8023|0|0|0
2|2019-02-28 02:24:48|8023|0|0|0
2|2019-02-28 03:24:48|8023|0|0|0
2|2019-02-28 22:24:48|8023|0|0|0
2|2019-02-28 14:24:48|8023|0|0|0
2|2019-02-28 00:24:51|8023|0|0|0
2|2019-02-28 05:24:48|8023|0|0|0
2|2019-02-28 16:24:48|8023|0|0|0
2|2019-02-28 23:24:48|8023|0|0|0
2|2019-02-28 21:24:47|8023|0|0|0
2|2019-02-28 01:24:51|8023|0|0|0
2|2019-02-28 07:24:50|8023|0|0|0
2|2019-02-28 17:24:48|8023|0|0|0
2|2019-02-28 08:24:50|8023|0|0|0
2|2019-02-28 20:24:47|8023|0|0|0
2|2019-03-01 21:24:42|8023|0|0|0
2|2019-03-01 23:24:43|8023|0|0|0
2|2019-03-01 11:24:43|8023|0|0|0
2|2019-03-01 22:24:43|8023|0|0|0
2|2019-03-01 12:24:43|8023|0|0|0
2|2019-03-01 20:24:42|8023|0|0|0
2|2019-03-01 09:24:45|8023|0|0|0
2|2019-03-01 01:24:48|8023|0|0|0
2|2019-03-01 15:24:45|8023|0|0|0
2|2019-03-01 07:24:45|8023|0|0|0
2|2019-03-01 03:24:45|8023|0|0|0
2|2019-03-01 17:24:45|8023|0|0|0
2|2019-03-01 04:24:45|8023|0|0|0
2|2019-03-01 14:24:45|8023|0|0|0
2|2019-03-01 00:24:48|8023|0|0|0
2|2019-03-01 10:24:43|8023|0|0|0
2|2019-03-01 05:24:45|8023|0|0|0
2|2019-03-01 18:24:42|8023|0|0|0
2|2019-03-01 06:24:45|8023|0|0|0
2|2019-03-01 02:24:45|8023|0|0|0
2|2019-03-01 19:24:42|8023|0|0|0
2|2019-03-01 13:24:43|8023|0|0|0
2|2019-03-01 16:24:45|8023|0|0|0
2|2019-03-02 20:24:39|8052|0|0|0
2|2019-03-02 23:24:40|8058|0|0|0
2|2019-03-02 19:24:39|8052|0|0|0
2|2019-03-02 13:24:39|8023|0|0|0
2|2019-03-02 10:24:39|8023|0|0|0
2|2019-03-02 00:24:43|8023|0|0|0
2|2019-03-02 03:24:42|8023|0|0|0
2|2019-03-02 04:24:42|8023|0|0|0
2|2019-03-02 16:24:41|8052|0|20|0
2|2019-03-02 15:24:41|8032|0|9|0
2|2019-03-02 18:24:39|8052|0|0|0
2|2019-03-02 02:24:42|8023|0|0|0
2|2019-03-02 14:24:41|8023|0|0|0
2|2019-03-02 11:24:39|8023|0|0|0
2|2019-03-02 17:24:41|8052|0|0|0
2|2019-03-02 08:24:42|8023|0|0|0
2|2019-03-02 01:24:43|8023|0|0|0
2|2019-03-02 05:24:42|8023|0|0|0
2|2019-03-02 07:24:42|8023|0|0|0
2|2019-03-02 06:24:42|8023|0|0|0
2|2019-03-02 21:24:39|8052|0|0|0
2|2019-03-02 12:24:39|8023|0|0|0
2|2019-03-02 22:24:40|8058|0|6|0
2|2019-03-02 09:24:42|8023|0|0|0
2|2019-03-03 14:24:38|8067|0|9|0
2|2019-03-03 20:24:36|8067|0|0|0
2|2019-03-03 18:24:36|8067|0|0|0
2|2019-03-03 09:24:37|8058|0|0|0
2|2019-03-03 13:24:35|8058|0|0|0
2|2019-03-03 01:24:40|8058|0|0|0
2|2019-03-03 22:24:37|8067|0|0|0
2|2019-03-03 04:24:38|8058|0|0|0
2|2019-03-03 05:24:38|8058|0|0|0
2|2019-03-03 03:24:38|8058|0|0|0
2|2019-03-03 19:24:36|8067|0|0|0
2|2019-03-03 07:24:37|8058|0|0|0
2|2019-03-03 11:24:35|8058|0|0|0
2|2019-03-03 23:24:37|8067|0|0|0
2|2019-03-03 15:24:38|8067|0|0|0
2|2019-03-03 06:24:37|8058|0|0|0
2|2019-03-03 08:24:37|8058|0|0|0
2|2019-03-03 10:24:35|8058|0|0|0
2|2019-03-03 17:24:38|8067|0|0|0
2|2019-03-03 16:24:38|8067|0|0|0
2|2019-03-03 21:24:36|8067|0|0|0
2|2019-03-03 00:24:40|8058|0|0|0
2|2019-03-03 12:24:35|8058|0|0|0
2|2019-03-03 02:24:38|8058|0|0|0
2|2019-03-04 04:24:35|8067|0|0|0
2|2019-03-04 10:24:33|8067|0|0|0
2|2019-03-04 14:24:34|8067|0|0|0
2|2019-03-04 07:24:35|8067|0|0|0
2|2019-03-04 21:24:32|8067|0|0|0
2|2019-03-04 12:24:33|8067|0|0|0
2|2019-03-04 22:24:34|8067|0|0|0
2|2019-03-04 17:24:34|8067|0|0|0
2|2019-03-04 23:24:34|8067|0|0|0
2|2019-03-04 02:24:35|8067|0|0|0
2|2019-03-04 13:24:33|8067|0|0|0
2|2019-03-04 16:24:34|8067|0|0|0
2|2019-03-04 00:24:37|8067|0|0|0
2|2019-03-04 08:24:35|8067|0|0|0
2|2019-03-04 05:24:35|8067|0|0|0
2|2019-03-04 06:24:35|8067|0|0|0
2|2019-03-04 20:24:32|8067|0|0|0
2|2019-03-04 11:24:33|8067|0|0|0
2|2019-03-04 01:24:37|8067|0|0|0
2|2019-03-04 09:24:35|8067|0|0|0
2|2019-03-04 03:24:35|8067|0|0|0
2|2019-03-04 18:24:32|8067|0|0|0
2|2019-03-04 15:24:34|8067|0|0|0
2|2019-03-04 19:24:32|8067|0|0|0
2|2019-03-05 23:24:30|8067|0|0|0
2|2019-03-05 07:24:32|8067|0|0|0
2|2019-03-05 14:24:30|8067|0|0|0
2|2019-03-05 02:24:32|8067|0|0|0
2|2019-03-05 00:24:34|8067|0|0|0
2|2019-03-05 16:24:30|8067|0|0|0
2|2019-03-05 17:24:30|8067|0|0|0
2|2019-03-05 10:24:29|8067|0|0|0
2|2019-03-05 06:24:32|8067|0|0|0
2|2019-03-05 15:24:30|8067|0|0|0
2|2019-03-05 11:24:29|8067|0|0|0
2|2019-03-05 08:24:32|8067|0|0|0
2|2019-03-05 20:24:29|8067|0|0|0
2|2019-03-05 09:24:32|8067|0|0|0
2|2019-03-05 22:24:30|8067|0|0|0
2|2019-03-05 18:24:29|8067|0|0|0
2|2019-03-05 03:24:32|8067|0|0|0
2|2019-03-05 12:24:29|8067|0|0|0
2|2019-03-05 19:24:29|8067|0|0|0
2|2019-03-05 05:24:32|8067|0|0|0
2|2019-03-05 13:24:29|8067|0|0|0
2|2019-03-05 04:24:32|8067|0|0|0
2|2019-03-05 21:24:29|8067|0|0|0
2|2019-03-05 01:24:34|8067|0|0|0
2|2019-03-06 14:24:27|8067|0|0|0
2|2019-03-06 04:24:27|8067|0|0|0
2|2019-03-06 13:24:26|8067|0|0|0
2|2019-03-06 06:00:00|8067|0|0|0
2|2019-03-06 02:24:27|8067|0|0|0
2|2019-03-06 15:24:27|8067|0|0|0
2|2019-03-06 09:00:00|8067|0|0|0
2|2019-03-06 22:24:25|8067|0|0|0
2|2019-03-06 05:24:27|8067|0|0|0
2|2019-03-06 11:24:26|8067|0|0|0
2|2019-03-06 16:24:27|8067|0|0|0
2|2019-03-06 00:24:30|8067|0|0|0
2|2019-03-06 10:24:26|8067|0|0|0
2|2019-03-06 17:24:27|8067|0|0|0
2|2019-03-06 18:24:24|8067|0|0|0
2|2019-03-06 08:00:00|8067|0|0|0
2|2019-03-06 01:24:30|8067|0|0|0
2|2019-03-06 23:24:25|8067|0|0|0
2|2019-03-06 07:00:00|8067|0|0|0
2|2019-03-06 20:24:24|8067|0|0|0
2|2019-03-06 12:24:26|8067|0|0|0
2|2019-03-06 21:24:24|8067|0|0|0
2|2019-03-06 19:24:24|8067|0|0|0
2|2019-03-06 03:24:27|8067|0|0|0
2|2019-03-07 01:24:25|8067|0|0|0
2|2019-03-07 10:24:23|8067|0|0|0
2|2019-03-07 15:24:24|8076|0|0|0
2|2019-09-07 05:13:34|8961|0|0|0
2|2019-09-07 07:13:36|8961|0|0|0
2|2019-09-07 03:13:34|8961|0|0|0
2|2019-09-08 23:13:31|9010|0|0|0
2|2019-09-08 02:13:35|8994|0|0|0
2|2019-09-08 17:13:31|9010|0|5|0
2|2019-09-08 20:13:28|9010|0|0|0
2|2019-09-08 03:13:34|8994|0|0|0
2|2019-09-08 22:13:28|9010|0|0|0
2|2019-09-08 10:13:31|9000|0|6|0
2|2019-09-08 14:13:30|9005|0|0|0
2|2019-09-08 08:13:31|8994|0|0|0
2|2019-09-08 11:13:30|9000|0|0|0
2|2019-09-08 21:13:28|9010|0|0|0
2|2019-09-08 05:13:34|8994|0|0|0
2|2019-09-08 07:13:31|8994|0|0|0
2|2019-09-08 13:13:30|9005|0|4|0
2|2019-09-08 12:13:30|9001|0|1|0
2|2019-09-08 18:13:31|9010|0|0|0
2|2019-09-08 00:13:35|8994|0|5|0
2|2019-09-08 16:13:31|9005|0|0|0
2|2019-09-08 19:13:28|9010|0|0|0
2|2019-09-08 01:13:35|8994|0|0|0
2|2019-09-08 04:13:34|8994|0|0|0
2|2019-09-08 06:13:34|8994|0|0|0
2|2019-09-08 15:13:31|9005|0|0|0
2|2019-09-08 09:13:31|8994|0|0|0
2|2019-09-09 11:13:26|9025|0|5|0
2|2019-09-09 10:13:28|9020|0|4|0
2|2019-09-09 12:13:26|9025|0|0|0
2|2019-09-09 18:13:28|9040|0|0|0
2|2019-09-09 05:13:27|9016|0|0|0
2|2019-09-09 03:13:27|9016|0|0|0
2|2019-09-09 14:13:26|9036|0|11|0
2|2019-09-09 01:13:31|9016|0|6|0
2|2019-09-09 00:13:31|9010|0|0|0
2|2019-09-09 13:13:26|9025|0|0|0
2|2019-09-09 22:13:25|9045|0|0|0
2|2019-09-09 20:13:25|9040|0|0|0
2|2019-09-09 23:13:28|9045|0|0|0
2|2019-09-09 09:13:28|9016|0|0|0
2|2019-09-09 02:13:31|9016|0|0|0
2|2019-09-09 16:13:28|9036|0|0|0
2|2019-09-09 07:13:28|9016|0|0|0
2|2019-09-09 21:13:25|9045|0|5|0
2|2019-09-09 15:13:28|9036|0|0|0
2|2019-09-09 08:13:28|9016|0|0|0
2|2019-09-09 06:13:27|9016|0|0|0
2|2019-09-09 04:13:27|9016|0|0|0
2|2019-09-09 19:13:25|9040|0|0|0
2|2019-09-09 17:13:28|9040|0|4|0
2|2019-09-10 10:13:24|9051|0|0|0
2|2019-09-10 01:13:28|9045|0|0|0
2|2019-09-10 05:13:23|9045|0|0|0
2|2019-09-10 17:13:24|9059|0|0|0
2|2019-09-10 00:13:28|9045|0|0|0
2|2019-09-10 13:13:21|9056|0|0|0
2|2019-09-10 16:13:24|9059|0|0|0
2|2019-09-10 20:13:21|9059|0|0|0
2|2019-09-10 07:13:24|9051|0|0|0
2|2019-09-10 21:13:21|9060|0|1|0
2|2019-09-10 02:13:28|9045|0|0|0
2|2019-09-10 19:13:21|9059|0|0|0
2|2019-09-10 18:13:24|9059|0|0|0
2|2019-09-10 23:13:23|9060|0|0|0
2|2019-09-10 14:13:21|9056|0|0|0
2|2019-09-10 11:13:21|9056|0|5|0
2|2019-09-10 04:13:23|9045|0|0|0
2|2019-09-10 22:13:21|9060|0|0|0
2|2019-09-10 12:13:21|9056|0|0|0
2|2019-09-10 03:13:23|9045|0|0|0
2|2019-09-10 08:13:24|9051|0|0|0
2|2019-09-10 06:13:23|9051|0|6|0
2|2019-09-10 15:13:24|9059|0|3|0
2|2019-09-10 09:13:24|9051|0|0|0
2|2019-09-11 19:13:18|9085|0|5|0
2|2019-09-11 14:13:20|9073|0|0|0
2|2019-09-11 08:13:21|9064|0|0|0
2|2019-09-11 01:13:23|9064|0|4|0
2|2019-09-11 16:13:21|9076|0|0|0
2|2019-09-11 03:13:20|9064|0|0|0
2|2019-09-11 11:13:20|9069|0|0|0
2|2019-09-11 22:13:18|9085|0|0|0
2|2019-09-11 00:13:23|9060|0|0|0
2|2019-09-11 12:13:20|9069|0|0|0
2|2019-09-11 17:13:21|9080|0|4|0
2|2019-09-11 07:13:21|9064|0|0|0
2|2019-09-11 21:13:18|9085|0|0|0
2|2019-09-11 10:13:21|9069|0|0|0
2|2019-09-11 02:13:23|9064|0|0|0
2|2019-09-11 20:13:18|9085|0|0|0
2|2019-09-11 06:13:20|9064|0|0|0
2|2019-09-11 09:13:21|9069|0|5|0
2|2019-09-11 15:13:21|9076|0|3|0
2|2019-09-11 05:13:20|9064|0|0|0
2|2019-09-11 23:13:18|9085|0|0|0
2|2019-09-11 13:13:20|9073|0|4|0
2|2019-09-11 18:13:21|9080|0|0|0
2|2019-09-12 08:13:18|9089|0|0|0
2|2019-09-12 00:13:18|9089|0|4|0
2|2019-09-12 19:13:14|9099|0|4|0
2|2019-09-12 03:13:16|9089|0|0|0
2|2019-09-12 02:13:18|9089|0|0|0
2|2019-09-12 06:13:16|9089|0|0|0
2|2019-09-12 05:13:16|9089|0|0|0
2|2019-09-12 21:13:14|9101|0|2|0
2|2019-09-12 09:13:18|9093|0|4|0
2|2019-09-12 13:13:16|9094|0|0|0
2|2019-09-12 12:13:16|9094|0|0|0
2|2019-09-12 18:13:18|9095|0|0|0
2|2019-09-12 14:13:16|9094|0|0|0
2|2019-09-12 01:13:18|9089|0|0|0
2|2019-09-12 20:13:14|9099|0|0|0
2|2019-09-12 16:13:18|9095|0|1|0
2|2019-09-13 21:13:11|9137|0|0|0
2|2019-09-14 06:13:08|9147|0|0|0
2|2019-09-14 07:13:12|9147|0|0|0
2|2019-09-14 15:13:09|9164|0|12|0
2|2019-09-14 02:13:10|9147|0|4|0
2|2019-09-15 15:13:05|9193|0|7|0
2|2019-09-15 11:13:05|9180|0|0|0
2|2019-09-15 09:13:06|9175|0|0|0
2|2019-09-15 07:13:06|9175|0|0|0
2|2019-09-15 13:13:05|9186|0|0|0
2|2019-09-16 15:13:01|9212|0|3|0
2|2019-09-16 18:13:01|9219|0|0|0
2|2019-09-16 21:12:59|9228|0|0|0
2|2019-09-16 03:13:03|9200|0|0|0
2|2019-09-17 22:12:57|9263|0|0|0
2|2019-09-18 14:12:54|9279|0|0|0
2|2019-09-18 11:12:54|9278|0|0|0
2|2019-09-18 13:12:54|9279|0|0|0
2|2019-09-18 09:12:55|9273|0|0|0
2|2019-09-19 08:12:52|9285|0|0|0
2|2019-09-19 09:12:52|9288|0|3|0
2|2019-09-19 12:12:51|9291|0|0|0
2|2019-09-19 07:12:52|9285|0|0|0
2|2019-09-19 11:12:51|9291|0|0|0
2|2019-09-19 14:12:51|9296|0|5|0
2|2019-09-19 10:12:52|9291|0|3|0
2|2019-09-19 20:12:49|9301|0|0|0
2|2019-04-16 10:22:04|8167|0|0|0
2|2019-04-16 02:22:06|8167|0|0|0
2|2019-04-16 13:22:03|8167|0|0|0
2|2019-04-16 07:22:04|8167|0|0|0
2|2019-04-16 15:22:04|8167|0|0|0
2|2019-04-16 21:22:01|8167|0|0|0
2|2019-04-16 05:22:03|8167|0|0|0
2|2019-04-16 03:22:03|8167|0|0|0
2|2019-04-16 18:22:04|8167|0|0|0
2|2019-04-16 19:22:01|8167|0|0|0
2|2019-04-16 23:22:03|8167|0|0|0
2|2019-04-16 17:22:04|8167|0|0|0
2|2019-04-16 20:22:01|8167|0|0|0
2|2019-04-16 11:22:03|8167|0|0|0
2|2019-04-16 16:22:04|8167|0|0|0
2|2019-04-16 08:22:04|8167|0|0|0
2|2019-04-16 09:22:04|8167|0|0|0
2|2019-04-16 00:22:06|8167|0|0|0
2|2019-04-16 01:22:06|8167|0|0|0
2|2019-04-17 23:22:00|8167|0|0|0
2|2019-04-17 12:21:59|8167|0|0|0
2|2019-04-17 05:22:01|8167|0|0|0
2|2019-04-17 13:21:59|8167|0|0|0
2|2019-04-17 17:22:00|8167|0|0|0
2|2019-04-17 04:22:01|8167|0|0|0
2|2019-04-17 09:22:01|8167|0|0|0
2|2019-04-17 08:22:01|8167|0|0|0
2|2019-04-17 01:22:03|8167|0|0|0
2|2019-04-17 22:22:02|8167|0|0|0
2|2019-04-17 07:22:01|8167|0|0|0
2|2019-04-17 18:22:00|8167|0|0|0
2|2019-04-17 21:22:02|8167|0|0|0
2|2019-04-17 00:22:03|8167|0|0|0
2|2019-04-17 03:22:01|8167|0|0|0
2|2019-04-17 06:22:01|8167|0|0|0
2|2019-04-17 20:22:02|8167|0|0|0
2|2019-04-17 16:22:00|8167|0|0|0
2|2019-04-17 19:22:02|8167|0|0|0
2|2019-04-17 14:21:59|8167|0|0|0
2|2019-04-17 02:22:03|8167|0|0|0
2|2019-04-17 15:22:00|8167|0|0|0
2|2019-04-17 11:21:59|8167|0|0|0
2|2019-04-17 10:22:01|8167|0|0|0
2|2019-04-18 13:21:56|8167|0|0|0
2|2019-04-18 20:21:54|8167|0|0|0
2|2019-04-18 18:21:56|8167|0|0|0
2|2019-04-18 12:21:56|8167|0|0|0
2|2019-04-18 22:21:54|8167|0|0|0
2|2019-04-18 03:21:59|8167|0|0|0
2|2019-04-18 07:22:01|8167|0|0|0
2|2019-04-18 17:21:56|8167|0|0|0
2|2019-04-18 23:21:56|8167|0|0|0
2|2019-04-18 14:21:56|8167|0|0|0
2|2019-04-18 00:22:00|8167|0|0|0
2|2019-04-18 15:21:56|8167|0|0|0
2|2019-04-18 02:22:00|8167|0|0|0
2|2019-04-18 10:22:01|8167|0|0|0
2|2019-04-18 09:22:01|8167|0|0|0
2|2019-04-18 01:22:00|8167|0|0|0
2|2019-04-18 04:21:59|8167|0|0|0
2|2019-04-18 11:21:56|8167|0|0|0
2|2019-04-18 21:21:54|8167|0|0|0
2|2019-04-18 06:21:59|8167|0|0|0
2|2019-04-18 16:21:56|8167|0|0|0
2|2019-04-18 05:21:59|8167|0|0|0
2|2019-04-18 08:22:01|8167|0|0|0
2|2019-04-18 19:21:54|8167|0|0|0
2|2019-04-19 19:21:51|8167|0|0|0
2|2019-04-19 18:21:53|8167|0|0|0
2|2019-04-19 15:21:53|8167|0|0|0
2|2019-04-19 22:21:51|8167|0|0|0
2|2019-04-19 04:21:52|8167|0|0|0
2|2019-04-19 21:21:51|8167|0|0|0
2|2019-04-19 14:21:56|8167|0|0|0
2|2019-04-19 03:21:52|8167|0|0|0
2|2019-04-19 11:21:56|8167|0|0|0
2|2019-04-19 17:21:53|8167|0|0|0
